date,close,open,high,low,volume,•Ï‰»—¦ %
2023/6/28,"33,252.50","32,757.50","33,332.50","32,590.00",52.80K,1.60%
2023/6/27,"32,730.00","32,590.00","32,837.50","32,250.00",45.79K,0.44%
2023/6/26,"32,585.00","32,572.50","32,865.00","32,342.50",55.99K,-0.34%
2023/6/23,"32,695.00","33,155.00","33,230.00","32,665.00",0.01K,-2.24%
2023/6/22,"33,445.00","33,375.00","33,587.50","33,107.50",42.68K,-0.40%
2023/6/21,"33,580.00","33,425.00","33,425.00","33,385.00",0.00K,1.28%
2023/6/20,"33,155.00","33,222.50","33,425.00","33,020.00",42.76K,-0.24%
2023/6/19,"33,235.00","33,745.00","33,745.00","33,177.50",57.25K,-1.26%
2023/6/16,"33,660.00","33,315.00","33,660.00","33,215.00",0.01K,0.90%
2023/6/15,"33,360.00","33,450.00","33,742.50","33,110.00",52.79K,-0.28%
2023/6/14,"33,455.00","33,315.00","33,765.00","33,152.50",56.27K,0.39%
2023/6/13,"33,325.00","32,600.00","33,537.50","32,600.00",43.18K,2.22%
2023/6/12,"32,602.50","32,380.00","32,707.50","32,227.50",45.44K,1.99%
2023/6/9,"31,965.00","31,700.00","32,250.00","31,440.00",86.68K,1.00%
2023/6/8,"31,650.00","31,840.00","32,035.00","31,360.00",76.09K,-0.63%
2023/6/7,"31,850.00","32,335.00","32,655.00","31,785.00",75.32K,-1.59%
2023/6/6,"32,365.00","32,260.00","32,515.00","31,875.00",71.89K,1.29%
2023/6/5,"31,952.50","31,847.50","32,517.50","31,760.00",17.47K,1.28%
2023/6/2,"31,550.00","31,230.00","31,550.00","31,180.00",63.92K,1.30%
2023/6/1,"31,145.00","30,860.00","31,200.00","30,640.00",48.09K,0.92%
2023/5/31,"30,860.00","31,365.00","31,445.00","30,785.00",56.57K,-0.74%
2023/5/30,"31,090.00","31,205.00","31,448.00","31,062.50",43.11K,-0.58%
2023/5/29,"31,270.00","30,980.00","31,665.00","30,930.00",53.02K,1.02%
2023/5/26,"30,955.00","30,870.00","31,110.00","30,715.00",51.29K,0.41%
2023/5/25,"30,830.00","30,615.00","30,910.00","30,405.00",47.71K,0.67%
2023/5/24,"30,625.00","30,865.00","30,905.00","30,545.00",52.93K,-0.81%
2023/5/23,"30,875.00","31,020.00","31,360.00","30,825.00",61.25K,-0.50%
2023/5/22,"31,030.00","30,900.00","31,095.00","30,670.00",51.41K,0.40%
2023/5/19,"30,905.00","30,575.00","30,955.00","30,570.00",53.82K,1.05%
2023/5/18,"30,585.00","30,060.00","30,670.00","30,040.00",53.73K,1.76%
