date,close,open,high,low,volume,•Ï‰»—¦ %
2020/12/6,"3,663.50","3,694.70","3,712.40","3,633.40",,-0.96%
2020/11/29,"3,699.10","3,634.20","3,699.20","3,594.40",,1.67%
2020/11/22,"3,638.30","3,566.80","3,644.30","3,552.80",,2.27%
2020/11/15,"3,557.50","3,600.20","3,628.50","3,543.80",,-0.77%
2020/11/8,"3,585.20","3,583.00","3,646.00","3,511.90",,2.16%
2020/11/1,"3,509.40","3,296.20","3,529.10","3,279.70",,7.32%
2020/10/25,"3,270.00","3,441.40","3,441.40","3,233.90",,-5.64%
2020/10/18,"3,465.40","3,493.70","3,502.40","3,415.30",,-0.53%
2020/10/11,"3,483.80","3,500.00","3,549.80","3,440.90",,0.19%
2020/10/4,"3,477.10","3,367.30","3,482.30","3,354.50",,3.84%
2020/9/27,"3,348.40","3,333.90","3,397.20","3,323.70",,1.51%
2020/9/20,"3,298.50","3,285.60","3,323.30","3,209.40",,-0.63%
2020/9/13,"3,319.50","3,363.60","3,428.90","3,292.40",,-0.64%
2020/9/6,"3,341.00","3,371.90","3,425.60","3,310.50",,-2.51%
2020/8/30,"3,427.00","3,509.70","3,588.10","3,349.60",,-2.31%
2020/8/23,"3,508.00","3,418.10","3,509.20","3,413.10",,3.26%
2020/8/16,"3,397.20","3,380.90","3,400.00","3,354.70",,0.72%
2020/8/9,"3,372.80","3,356.00","3,387.90","3,326.40",,0.64%
2020/8/2,"3,351.30","3,288.30","3,352.50","3,284.50",,2.45%
2020/7/26,"3,271.10","3,219.80","3,272.20","3,204.10",,1.73%
2020/7/19,"3,215.60","3,224.30","3,280.00","3,200.10",,-0.28%
2020/7/12,"3,224.70","3,205.10","3,238.30","3,127.70",,1.25%
2020/7/5,"3,185.00","3,155.30","3,186.80","3,115.70",,1.76%
2020/6/28,"3,130.00","3,018.60","3,165.80","2,999.70",,4.02%
2020/6/21,"3,009.10","3,094.40","3,154.90","3,004.60",,-2.86%
2020/6/14,"3,097.70","2,993.80","3,155.50","2,965.70",,1.85%
2020/6/7,"3,041.30","3,199.90","3,233.10","2,984.50",,-4.78%
2020/5/31,"3,193.90","3,038.80","3,211.70","3,031.50",,4.91%
2020/5/24,"3,044.30","3,004.10","3,068.70","2,969.80",,3.01%
2020/5/17,"2,955.40","2,913.90","2,980.30","2,913.90",,3.20%
2020/5/10,"2,863.70","2,915.50","2,945.80","2,766.60",,-2.26%
2020/5/3,"2,929.80","2,815.00","2,932.20","2,797.80",,3.50%
2020/4/26,"2,830.70","2,854.70","2,954.90","2,821.60",,-0.21%
2020/4/19,"2,836.70","2,845.60","2,869.00","2,727.10",,-1.32%
2020/4/12,"2,874.60","2,782.50","2,879.20","2,721.20",,3.04%
2020/4/5,"2,789.80","2,578.30","2,818.60","2,574.60",,12.10%
2020/3/29,"2,488.70","2,559.00","2,641.40","2,447.50",,-2.08%
2020/3/22,"2,541.50","2,290.70","2,637.00","2,191.90",,10.27%
2020/3/15,"2,304.90","2,508.60","2,563.00","2,280.50",,-14.98%
2020/3/8,"2,711.00","2,863.90","2,882.60","2,478.90",,-8.79%
2020/3/1,"2,972.40","2,974.30","3,136.70","2,901.50",,0.62%
2020/2/23,"2,954.20","3,257.60","3,259.80","2,855.80",,-11.49%
2020/2/16,"3,337.80","3,369.00","3,393.50","3,328.40",,-1.25%
2020/2/9,"3,380.20","3,318.30","3,385.10","3,317.80",,1.58%
2020/2/2,"3,327.70","3,235.70","3,348.00","3,235.70",,3.17%
2020/1/26,"3,225.50","3,247.20","3,293.50","3,214.70",,-2.12%
2020/1/19,"3,295.50","3,321.00","3,337.80","3,281.50",,-1.02%
2020/1/12,"3,329.60","3,271.10","3,329.90","3,268.40",,1.97%
2020/1/5,"3,265.30","3,217.60","3,283.00","3,214.60",,0.94%
2019/12/29,"3,234.80","3,240.10","3,258.10","3,212.00",,-0.16%
2019/12/22,"3,240.00","3,226.10","3,247.90","3,220.50",,0.58%
2019/12/15,"3,221.20","3,183.60","3,225.70","3,183.60",,1.65%
2019/12/8,"3,168.80","3,141.90","3,182.70","3,126.10",,0.73%
2019/12/1,"3,145.90","3,143.80","3,150.60","3,070.30",,0.16%
2019/11/24,"3,141.00","3,117.40","3,154.30","3,117.40",,0.99%
2019/11/17,"3,110.30","3,117.90","3,127.60","3,091.40",,-0.33%
2019/11/10,"3,120.50","3,080.30","3,120.50","3,075.80",,0.89%
2019/11/3,"3,093.10","3,079.00","3,097.80","3,065.90",,0.85%
2019/10/27,"3,066.90","3,032.10","3,066.90","3,023.20",,1.47%
2019/10/20,"3,022.60","2,996.50","3,027.40","2,991.20",,1.22%
2019/10/13,"2,986.20","2,965.80","3,008.30","2,962.90",,0.54%
2019/10/6,"2,970.30","2,944.20","2,993.30","2,892.70",,0.62%
2019/9/29,"2,952.00","2,967.10","2,992.50","2,855.90",,-0.33%
2019/9/22,"2,961.80","2,983.50","3,008.00","2,945.50",,-1.01%
2019/9/15,"2,992.10","2,996.40","3,022.00","2,978.60",,-0.51%
2019/9/8,"3,007.40","2,988.40","3,020.70","2,957.00",,0.96%
2019/9/1,"2,978.70","2,909.00","2,985.90","2,891.80",,1.78%
2019/8/25,"2,926.50","2,866.70","2,940.40","2,853.10",,2.79%
2019/8/18,"2,847.10","2,913.50","2,939.10","2,835.00",,-1.44%
2019/8/11,"2,888.70","2,907.10","2,943.30","2,825.50",,-1.03%
2019/8/4,"2,918.70","2,898.10","2,938.70","2,822.10",,-0.46%
2019/7/28,"2,932.10","3,024.50","3,025.60","2,914.10",,-3.10%
2019/7/21,"3,025.90","2,981.90","3,028.00","2,976.70",,1.66%
2019/7/14,"2,976.60","3,017.80","3,017.80","2,973.10",,-1.23%
2019/7/7,"3,013.80","2,979.80","3,013.90","2,963.40",,0.78%
2019/6/30,"2,990.40","2,971.40","2,995.80","2,952.20",,1.65%
2019/6/23,"2,941.80","2,951.40","2,954.90","2,913.00",,-0.29%
2019/6/16,"2,950.50","2,889.80","2,964.20","2,887.30",,2.20%
2019/6/9,"2,887.00","2,885.80","2,910.60","2,874.70",,0.48%
2019/6/2,"2,873.30","2,751.50","2,885.00","2,728.80",,4.40%
2019/5/26,"2,752.10","2,830.00","2,840.50","2,750.50",,-2.62%
2019/5/19,"2,826.10","2,841.90","2,868.90","2,805.50",,-1.17%
2019/5/12,"2,859.50","2,840.20","2,892.20","2,801.40",,-0.76%
2019/5/5,"2,881.40","2,908.90","2,937.30","2,825.40",,-2.18%
2019/4/28,"2,945.60","2,940.60","2,954.10","2,900.50",,0.19%
2019/4/21,"2,939.90","2,898.80","2,939.90","2,896.30",,1.20%
2019/4/14,"2,905.00","2,908.30","2,918.00","2,891.90",,-0.08%
2019/4/7,"2,907.40","2,888.50","2,910.50","2,873.30",,0.51%
2019/3/31,"2,892.70","2,848.60","2,893.20","2,848.60",,2.06%
2019/3/24,"2,834.40","2,796.00","2,836.00","2,785.00",,1.20%
2019/3/17,"2,800.70","2,822.60","2,860.30","2,800.50",,-0.77%
2019/3/10,"2,822.50","2,747.60","2,830.70","2,747.60",,2.89%
2019/3/3,"2,743.10","2,814.40","2,816.90","2,722.30",,-2.16%
2019/2/24,"2,803.70","2,804.30","2,813.50","2,775.10",,0.39%
2019/2/17,"2,792.70","2,769.30","2,794.20","2,764.60",,0.62%
2019/2/10,"2,775.60","2,712.40","2,775.70","2,703.80",,2.50%
2019/2/3,"2,707.90","2,706.50","2,739.00","2,681.80",,0.05%
2019/1/27,"2,706.50","2,645.00","2,716.70","2,624.10",,1.56%
2019/1/20,"2,664.80","2,657.90","2,672.40","2,612.90",,-0.22%
2019/1/13,"2,670.70","2,580.30","2,675.50","2,570.40",,2.87%
2019/1/6,"2,596.30","2,535.60","2,597.80","2,524.60",,2.54%
2018/12/30,"2,531.90","2,498.90","2,538.10","2,444.00",,1.86%
2018/12/23,"2,485.70","2,400.60","2,520.30","2,346.60",,2.86%
2018/12/16,"2,416.60","2,590.80","2,601.10","2,408.60",,-7.05%
2018/12/9,"2,599.90","2,630.90","2,685.40","2,583.20",,-1.26%
2018/12/2,"2,633.10","2,790.50","2,800.20","2,621.50",,-4.60%
2018/11/25,"2,760.20","2,650.00","2,760.90","2,650.00",,4.85%
2018/11/18,"2,632.60","2,730.70","2,733.20","2,631.10",,-3.79%
2018/11/11,"2,736.30","2,773.90","2,776.00","2,670.80",,-1.61%
2018/11/4,"2,781.00","2,726.40","2,815.20","2,717.90",,2.13%
2018/10/28,"2,723.10","2,682.70","2,756.60","2,603.50",,2.42%
2018/10/21,"2,658.70","2,773.90","2,778.90","2,628.20",,-3.94%
2018/10/14,"2,767.80","2,763.80","2,816.90","2,749.00",,0.03%
2018/10/7,"2,767.10","2,877.50","2,894.80","2,710.50",,-4.11%
2018/9/30,"2,885.60","2,926.30","2,939.90","2,869.30",,-0.97%
2018/9/23,"2,914.00","2,921.80","2,931.20","2,903.30",,-0.54%
2018/9/16,"2,929.70","2,903.80","2,940.90","2,886.20",,0.85%
2018/9/9,"2,905.00","2,881.40","2,908.30","2,866.80",,1.16%
2018/9/2,"2,871.70","2,897.00","2,900.20","2,864.10",,-1.03%
2018/8/26,"2,901.50","2,884.70","2,916.50","2,884.70",,0.93%
2018/8/19,"2,874.70","2,853.90","2,876.20","2,850.60",,0.86%
2018/8/12,"2,850.10","2,835.50","2,855.60","2,802.50",,0.59%
2018/8/5,"2,833.30","2,840.30","2,863.40","2,825.80",,-0.25%
2018/7/29,"2,840.30","2,819.00","2,840.40","2,796.30",,0.76%
2018/7/22,"2,818.80","2,799.20","2,848.00","2,795.10",,0.61%
2018/7/15,"2,801.80","2,801.40","2,816.80","2,789.20",,0.02%
2018/7/8,"2,801.30","2,768.50","2,804.50","2,768.50",,1.50%
2018/7/1,"2,759.80","2,704.90","2,764.40","2,698.90",,1.52%
2018/6/24,"2,718.40","2,742.90","2,746.10","2,692.00",,-1.32%
2018/6/17,"2,754.90","2,765.80","2,775.00","2,743.20",,-0.89%
2018/6/10,"2,779.70","2,780.20","2,791.50","2,761.70",,0.03%
2018/6/3,"2,779.00","2,741.70","2,779.90","2,739.50",,1.62%
2018/5/27,"2,734.60","2,705.10","2,736.90","2,676.80",,0.49%
2018/5/20,"2,721.30","2,725.90","2,742.20","2,707.40",,0.31%
2018/5/13,"2,713.00","2,733.40","2,742.10","2,701.90",,-0.54%
2018/5/6,"2,727.70","2,669.40","2,732.90","2,655.20",,2.41%
2018/4/29,"2,663.40","2,675.10","2,682.90","2,594.60",,-0.24%
2018/4/22,"2,669.90","2,675.40","2,683.60","2,612.70",,-0.01%
2018/4/15,"2,670.10","2,670.10","2,717.50","2,660.60",,0.52%
2018/4/8,"2,656.30","2,617.20","2,680.30","2,610.80",,1.99%
2018/4/1,"2,604.50","2,633.40","2,672.10","2,553.80",,-1.38%
2018/3/25,"2,640.90","2,619.30","2,674.80","2,593.10",,2.03%
2018/3/18,"2,588.30","2,741.40","2,741.40","2,585.90",,-5.95%
2018/3/11,"2,752.00","2,790.50","2,801.90","2,741.50",,-1.24%
2018/3/4,"2,786.60","2,681.10","2,786.60","2,675.80",,3.54%
2018/2/25,"2,691.20","2,757.40","2,789.20","2,647.30",,-2.04%
2018/2/18,"2,747.30","2,723.00","2,747.80","2,697.80",,0.55%
2018/2/11,"2,732.20","2,636.80","2,754.40","2,622.40",,4.30%
2018/2/4,"2,619.60","2,741.10","2,763.40","2,532.70",,-5.16%
2018/1/28,"2,762.10","2,867.20","2,870.60","2,760.00",,-3.86%
2018/1/21,"2,872.90","2,809.20","2,872.90","2,808.10",,2.23%
2018/1/14,"2,810.30","2,799.00","2,810.30","2,768.60",,0.86%
2018/1/7,"2,786.20","2,742.70","2,787.80","2,736.10",,1.57%
2017/12/31,"2,743.20","2,683.70","2,743.40","2,682.40",,2.60%
2017/12/24,"2,673.60","2,679.10","2,692.10","2,673.60",,-0.36%
2017/12/17,"2,683.30","2,685.90","2,695.00","2,676.10",,0.28%
2017/12/10,"2,675.80","2,652.20","2,679.60","2,651.50",,0.92%
2017/12/3,"2,651.50","2,657.20","2,665.20","2,624.80",,0.35%
2017/11/26,"2,642.20","2,602.70","2,657.70","2,598.90",,1.53%
2017/11/19,"2,602.40","2,579.50","2,604.20","2,578.20",,0.92%
2017/11/12,"2,578.80","2,576.50","2,590.10","2,557.40",,-0.14%
2017/11/5,"2,582.30","2,587.50","2,597.00","2,566.30",,-0.21%
2017/10/29,"2,587.80","2,577.80","2,588.40","2,566.20",,0.26%
2017/10/22,"2,581.10","2,578.10","2,583.00","2,544.00",,0.23%
2017/10/15,"2,575.20","2,555.60","2,575.40","2,547.90",,0.86%
2017/10/8,"2,553.20","2,551.40","2,557.70","2,541.60",,0.15%
2017/10/1,"2,549.30","2,521.20","2,552.50","2,520.40",,1.19%
2017/9/24,"2,519.40","2,499.40","2,519.40","2,488.00",,0.69%
2017/9/17,"2,502.20","2,502.50","2,508.80","2,496.50",,0.08%
2017/9/10,"2,500.20","2,474.50","2,500.20","2,474.50",,1.58%
2017/9/3,"2,461.40","2,470.30","2,472.00","2,446.60",,-0.61%
2017/8/27,"2,476.60","2,447.30","2,480.40","2,428.20",,1.37%
2017/8/20,"2,443.10","2,425.50","2,454.80","2,417.30",,0.72%
2017/8/13,"2,425.60","2,455.00","2,474.90","2,420.70",,-0.64%
2017/8/6,"2,441.30","2,477.10","2,490.90","2,437.80",,-1.43%
2017/7/30,"2,476.80","2,475.90","2,480.40","2,466.50",,0.19%
2017/7/23,"2,472.10","2,472.00","2,484.00","2,459.90",,-0.02%
2017/7/16,"2,472.50","2,459.50","2,477.60","2,450.30",,0.54%
2017/7/9,"2,459.30","2,424.50","2,463.50","2,412.80",,1.41%
2017/7/2,"2,425.20","2,431.40","2,439.20","2,407.70",,0.07%
2017/6/25,"2,423.40","2,443.30","2,450.40","2,405.70",,-0.61%
2017/6/18,"2,438.30","2,442.60","2,453.80","2,430.70",,0.21%
